ae_t_translator,3,cos_acc,0.875
ae_t_translator,3,cos_acc,0.79347826087
ae_t_translator,3,cos_acc,0.719298245614
ae_t_translator,3,cos_acc,0.956284153005
ae_t_translator,3,cos_acc,0.705202312139
ae_t_translator,3,cos_acc,0.925714285714
ae_t_translator,3,cos_acc,0.777108433735
ae_t_translator,3,cos_acc,0.898089171975
ae_t_translator,3,cos_acc,0.718562874251
ae_t_translator,3,cos_acc,0.929824561404
ae_t_translator,3,cos_acc,0.923076923077
ae_t_translator,3,cos_acc,0.90243902439
ae_t_translator,3,cos_acc,0.887096774194
ae_t_translator,3,cos_acc,0.805263157895
ae_t_translator,3,cos_acc,0.860962566845
ae_t_translator,3,cos_acc,0.771604938272
ae_t_translator,3,cos_acc,0.847826086957
ae_t_translator,3,cos_acc,0.9
ae_t_translator,3,cos_acc,0.95
ae_t_translator,3,cos_acc,0.746835443038
ae_t_translator,3,cos_acc,0.928961748634
ae_t_translator,3,cos_acc,0.832460732984
ae_t_translator,3,cos_acc,0.78313253012
ae_t_translator,3,cos_acc,0.912087912088
ae_t_translator,3,cos_acc,0.955414012739
ae_t_translator,3,cos_acc,0.936170212766
ae_t_translator,3,cos_acc,0.878048780488
ae_t_translator,3,cos_acc,0.736263736264
ae_t_translator,3,cos_acc,0.883977900552
ae_t_translator,3,cos_acc,0.784090909091
ae_t_translator,3,cos_acc,0.859459459459
ae_t_translator,3,cos_acc,0.786982248521
ae_t_translator,3,cos_acc,0.842696629213
