t_translator,3,1,cos_acc,0.675675675676
t_translator,3,1,cos_acc,0.546391752577
t_translator,3,1,cos_acc,0.514388489209
t_translator,3,1,cos_acc,0.724264705882
t_translator,3,1,cos_acc,0.468085106383
t_translator,3,1,cos_acc,0.645614035088
t_translator,3,1,cos_acc,0.712686567164
t_translator,3,1,cos_acc,0.654109589041
t_translator,3,1,cos_acc,0.328358208955
t_translator,3,1,cos_acc,0.615658362989
t_translator,3,1,cos_acc,0.707509881423
t_translator,3,1,cos_acc,0.708487084871
t_translator,3,1,cos_acc,0.538461538462
t_translator,3,1,cos_acc,0.662116040956
t_translator,3,1,cos_acc,0.55303030303
t_translator,3,1,cos_acc,0.659340659341
t_translator,3,1,cos_acc,0.749116607774
t_translator,3,1,cos_acc,0.626923076923
t_translator,3,1,cos_acc,0.63601532567
t_translator,3,1,cos_acc,0.643109540636
t_translator,3,1,cos_acc,0.688356164384
t_translator,3,1,cos_acc,0.696551724138
t_translator,3,1,cos_acc,0.533582089552
t_translator,3,1,cos_acc,0.745583038869
t_translator,3,1,cos_acc,0.671875
t_translator,3,1,cos_acc,0.648275862069
t_translator,3,1,cos_acc,0.661538461538
t_translator,3,1,cos_acc,0.510714285714
t_translator,3,1,cos_acc,0.702797202797
t_translator,3,1,cos_acc,0.470802919708
t_translator,3,1,cos_acc,0.646209386282
t_translator,3,1,cos_acc,0.512635379061
t_translator,3,1,cos_acc,0.696113074205
t_translator,3,3,cos_acc,0.722007722008
t_translator,3,3,cos_acc,0.508591065292
t_translator,3,3,cos_acc,0.55035971223
t_translator,3,3,cos_acc,0.713235294118
t_translator,3,3,cos_acc,0.556737588652
t_translator,3,3,cos_acc,0.659649122807
t_translator,3,3,cos_acc,0.727611940299
t_translator,3,3,cos_acc,0.633561643836
t_translator,3,3,cos_acc,0.298507462687
t_translator,3,3,cos_acc,0.622775800712
t_translator,3,3,cos_acc,0.675889328063
t_translator,3,3,cos_acc,0.723247232472
t_translator,3,3,cos_acc,0.603846153846
t_translator,3,3,cos_acc,0.655290102389
t_translator,3,3,cos_acc,0.57196969697
t_translator,3,3,cos_acc,0.67032967033
t_translator,3,3,cos_acc,0.752650176678
t_translator,3,3,cos_acc,0.65
t_translator,3,3,cos_acc,0.613026819923
t_translator,3,3,cos_acc,0.696113074205
t_translator,3,3,cos_acc,0.678082191781
t_translator,3,3,cos_acc,0.696551724138
t_translator,3,3,cos_acc,0.522388059701
